Species	Symbol	Ensembl	Family	Protein	Entrez ID
Danio_rerio	ZNF512B	ENSDARG00000071055	zf-C2H2	ENSDARP00000126361;	101885988
Danio_rerio	crebzf	ENSDARG00000089787	TF_bZIP	ENSDARP00000128064;ENSDARP00000128766;	562093
Danio_rerio	her11	ENSDARG00000002707	bHLH	ENSDARP00000017640;	445409
Danio_rerio	elf1	ENSDARG00000020759	ETS	ENSDARP00000107670;	30396
Danio_rerio	esrra	ENSDARG00000069266	ESR-like	ENSDARP00000023136;ENSDARP00000144183;	405891
Danio_rerio	foxd2	ENSDARG00000058133	Fork_head	ENSDARP00000116120;	30525
Danio_rerio	npas4a	ENSDARG00000055752	bHLH	ENSDARP00000072616;	724016
Danio_rerio	znf1183	ENSDARG00000103853	zf-C2H2	ENSDARP00000137454;ENSDARP00000131375;	-
Danio_rerio	klf13	ENSDARG00000061368	zf-C2H2	ENSDARP00000081884;	767805
Danio_rerio	znf1086	ENSDARG00000101842	zf-C2H2	ENSDARP00000149048;ENSDARP00000141506;ENSDARP00000100641;	-
Danio_rerio	bcl6a	ENSDARG00000070864	ZBTB	ENSDARP00000107695;ENSDARP00000107695;	393707
Danio_rerio	znf131	ENSDARG00000068400	ZBTB	ENSDARP00000152732;ENSDARP00000152732;ENSDARP00000089682;	393477
Danio_rerio	nfya	ENSDARG00000042004	NF-YA	ENSDARP00000106116;ENSDARP00000093838;ENSDARP00000120414;	83915
Danio_rerio	si:dkey-253d23	ENSDARG00000058566	zf-C2H2	ENSDARP00000075891;ENSDARP00000113005;	-
Danio_rerio	foxm1	ENSDARG00000003200	Fork_head	ENSDARP00000135852;ENSDARP00000009248;	394072
Danio_rerio	CU210890.1	ENSDARG00000110710	zf-C2H2	ENSDARP00000152036;	-
Danio_rerio	gcfc2	ENSDARG00000079020	GCFC	ENSDARP00000110163;	559280
Danio_rerio	tal1	ENSDARG00000019930	bHLH	ENSDARP00000077498;	30766
Danio_rerio	BX928740.2	ENSDARG00000116327	bHLH	ENSDARP00000151868;	-
Danio_rerio	znf1130	ENSDARG00000105144	zf-C2H2	ENSDARP00000141679;	-
Danio_rerio	znf1009	ENSDARG00000105831	zf-C2H2	ENSDARP00000143213;	-
Danio_rerio	BX914205.3	ENSDARG00000103172	zf-C2H2	ENSDARP00000134302;ENSDARP00000111287;	-
Danio_rerio	nr1h4	ENSDARG00000057741	THR-like	ENSDARP00000061793;	436847
Danio_rerio	dbx1b	ENSDARG00000001859	Homeobox	ENSDARP00000013350;	30416
Danio_rerio	si:dkey-60d5	ENSDARG00000097088	TF_bZIP	ENSDARP00000137405;	-
Danio_rerio	pparda	ENSDARG00000044525	THR-like	ENSDARP00000124414;ENSDARP00000109331;	30750
Danio_rerio	her5	ENSDARG00000008796	bHLH	ENSDARP00000123627;	30285
Danio_rerio	tlx3b	ENSDARG00000114069	Homeobox	ENSDARP00000141637;	-
Danio_rerio	si:dkeyp-44d3	ENSDARG00000101960	zf-C2H2	ENSDARP00000131004;	-
Danio_rerio	terf1	ENSDARG00000058710	MYB	ENSDARP00000135133;ENSDARP00000118728;	566954
Danio_rerio	sp2	ENSDARG00000076763	zf-C2H2	ENSDARP00000098588;	556835
Danio_rerio	mnx2b	ENSDARG00000030350	Homeobox	ENSDARP00000040367;ENSDARP00000100110;	406206
Danio_rerio	hdx	ENSDARG00000079382	Homeobox	ENSDARP00000130885;ENSDARP00000102393;	797948
Danio_rerio	meox2b	ENSDARG00000116206	Homeobox	ENSDARP00000154804;	-
Danio_rerio	zgc:171551	ENSDARG00000073708	zf-C2H2	ENSDARP00000097711;ENSDARP00000099332;	798325
Danio_rerio	foxf2b	ENSDARG00000070389	Fork_head	ENSDARP00000094009;	100002904
Danio_rerio	hmx3b	ENSDARG00000096716	Homeobox	ENSDARP00000127346;	108191768
Danio_rerio	hbp1	ENSDARG00000028517	HMG	ENSDARP00000152088;ENSDARP00000039092;ENSDARP00000148354;	554137
Danio_rerio	BX005417.2	ENSDARG00000102480	zf-C2H2	ENSDARP00000143101;	571721
Danio_rerio	tbx1	ENSDARG00000031891	T-box	ENSDARP00000118808;ENSDARP00000040825;	368206
Danio_rerio	pias2	ENSDARG00000092979	zf-MIZ	ENSDARP00000122573;ENSDARP00000128995;ENSDARP00000146894;	564149
Danio_rerio	zgc:162948	ENSDARG00000053695	zf-C2H2	ENSDARP00000070251;	797781
Danio_rerio	znf1121	ENSDARG00000093831	zf-C2H2	ENSDARP00000125114;	-
Danio_rerio	si:dkey-239n17	ENSDARG00000070428	MH1	ENSDARP00000124579;ENSDARP00000047861;	100151181
Danio_rerio	znf710a	ENSDARG00000014680	zf-C2H2	ENSDARP00000024217;ENSDARP00000154948;ENSDARP00000139272;	327348
Danio_rerio	pax4	ENSDARG00000021336	PAX	ENSDARP00000013792;	561564
Danio_rerio	rest	ENSDARG00000103046	zf-C2H2	ENSDARP00000136293;	564772
Danio_rerio	npas1	ENSDARG00000015876	bHLH	ENSDARP00000146804;ENSDARP00000114846;	559419
Danio_rerio	CABZ01038376.1	ENSDARG00000105038	zf-C2H2	ENSDARP00000141375;	-
Danio_rerio	aff3	ENSDARG00000079575	AF-4	ENSDARP00000113026;	570215
Danio_rerio	nr1d2b	ENSDARG00000009594	THR-like	ENSDARP00000112360;	30271
Danio_rerio	zbtb42	ENSDARG00000102761	ZBTB	ENSDARP00000137374;ENSDARP00000137374;ENSDARP00000135385;	101884211
Danio_rerio	si:dkey-30f3	ENSDARG00000098087	zf-C2H2	ENSDARP00000140372;ENSDARP00000137519;	-
Danio_rerio	otx2b	ENSDARG00000011235	TF_Otx	ENSDARP00000128250;ENSDARP00000020202;ENSDARP00000111153;	30501
Danio_rerio	thap11	ENSDARG00000036055	THAP	ENSDARP00000052341;	406390
Danio_rerio	rfx6	ENSDARG00000041702	RFX	ENSDARP00000061121;ENSDARP00000116051;	556925
Danio_rerio	foxl1	ENSDARG00000008133	Fork_head	ENSDARP00000027106;	393959
Danio_rerio	znf995	ENSDARG00000112126	zf-C2H2	ENSDARP00000136019;	103910762
Danio_rerio	pax1a	ENSDARG00000008203	PAX	ENSDARP00000116456;ENSDARP00000023546;	564359
Danio_rerio	znf576	ENSDARG00000097819	zf-C2H2	ENSDARP00000128300;	563587
Danio_rerio	zgc:113336	ENSDARG00000104078	zf-C2H2	ENSDARP00000138117;	541362
Danio_rerio	prdm1a	ENSDARG00000002445	zf-C2H2	ENSDARP00000004889;	323473
Danio_rerio	nr2c1	ENSDARG00000045527	RXR-like	ENSDARP00000131714;ENSDARP00000109984;	553649
Danio_rerio	hmgxb3	ENSDARG00000077823	HMG	ENSDARP00000099076;ENSDARP00000141861;	101886434
Danio_rerio	si:dkey-253d23	ENSDARG00000074820	zf-C2H2	ENSDARP00000115955;ENSDARP00000140492;	-
Danio_rerio	foxj3	ENSDARG00000075774	Fork_head	ENSDARP00000102208;ENSDARP00000145163;	797147
Danio_rerio	zgc:113452	ENSDARG00000074146	zf-C2H2	ENSDARP00000076520;ENSDARP00000076523;	569975
Danio_rerio	znf1179	ENSDARG00000104613	zf-C2H2	ENSDARP00000141248;	-
Danio_rerio	si:ch211-197e7	ENSDARG00000088616	zf-C2H2	ENSDARP00000132357;ENSDARP00000125140;ENSDARP00000136516;	-
Danio_rerio	creb5b	ENSDARG00000070536	TF_bZIP	ENSDARP00000094406;	565910
Danio_rerio	foxf1	ENSDARG00000015399	Fork_head	ENSDARP00000022888;	566407
Danio_rerio	BX530074.1	ENSDARG00000111209	bHLH	ENSDARP00000157216;	-
Danio_rerio	BX649479.1	ENSDARG00000096012	zf-C2H2	ENSDARP00000125467;ENSDARP00000152605;	-
Danio_rerio	alx1	ENSDARG00000110530	Homeobox	ENSDARP00000150329;	-
Danio_rerio	FO834825.3	ENSDARG00000116570	zf-C2H2	ENSDARP00000145585;	-
Danio_rerio	znf1138	ENSDARG00000117096	zf-C2H2	ENSDARP00000125187;	-
Danio_rerio	atf4b	ENSDARG00000038141	TF_bZIP	ENSDARP00000055608;	556410
Danio_rerio	znf970	ENSDARG00000086494	zf-C2H2	ENSDARP00000128342;ENSDARP00000128378;	-
Danio_rerio	si:ch211-194b1	ENSDARG00000102436	zf-C2H2	ENSDARP00000141446;	100001879
Danio_rerio	znf1140	ENSDARG00000109327	zf-C2H2	ENSDARP00000102950;	103910465
Danio_rerio	BX322657	ENSDARG00000111659	zf-C2H2	ENSDARP00000156824;	100006266
Danio_rerio	znf513b	ENSDARG00000101203	zf-C2H2	ENSDARP00000148608;ENSDARP00000137133;	568955
Danio_rerio	zgc:65895	ENSDARG00000034086	TSC22	ENSDARP00000050456;	393546
Danio_rerio	znf511	ENSDARG00000000760	zf-C2H2	ENSDARP00000001399;	368916
Danio_rerio	si:dkeyp-82b4	ENSDARG00000113808	zf-C2H2	ENSDARP00000102725;ENSDARP00000131659;	-
Danio_rerio	si:ch1073-186o8	ENSDARG00000094216	zf-C2H2	ENSDARP00000121095;	-
Danio_rerio	znf1175	ENSDARG00000095667	zf-C2H2	ENSDARP00000112804;	-
Danio_rerio	si:ch211-69l10	ENSDARG00000098036	THAP	ENSDARP00000129469;	101883218
Danio_rerio	hey2	ENSDARG00000013441	bHLH	ENSDARP00000002357;	58146
Danio_rerio	zgc:158320	ENSDARG00000099373	THAP	ENSDARP00000130954;	780837
Danio_rerio	znf143a	ENSDARG00000012887	zf-C2H2	ENSDARP00000048103;ENSDARP00000148628;	492800
Danio_rerio	nr5a5	ENSDARG00000039116	SF-like	ENSDARP00000105488;ENSDARP00000057122;ENSDARP00000113112;	407626
Danio_rerio	znf367	ENSDARG00000021086	zf-C2H2	ENSDARP00000007006;ENSDARP00000123887;	550421
Danio_rerio	smad6b	ENSDARG00000031763	MH1	ENSDARP00000091342;	564395
Danio_rerio	barx1	ENSDARG00000007407	Homeobox	ENSDARP00000014797;	553644
Danio_rerio	si:dkey-261j4	ENSDARG00000035150	zf-C2H2	ENSDARP00000117215;	555524
Danio_rerio	CABZ01069020.1	ENSDARG00000105806	zf-C2H2	ENSDARP00000105183;	100332930
Danio_rerio	si:dkeyp-2e4	ENSDARG00000095497	zf-C2H2	ENSDARP00000120097;	108191949
Danio_rerio	irx7	ENSDARG00000002601	Homeobox	ENSDARP00000025947;	140746
Danio_rerio	csde1	ENSDARG00000074758	CSD	ENSDARP00000156900;ENSDARP00000116278;ENSDARP00000155984;ENSDARP00000112965;ENSDARP00000156947;ENSDARP00000116773;	336679
Danio_rerio	msx2a	ENSDARG00000104651	Homeobox	ENSDARP00000132799;	573620
Danio_rerio	nkx2.2b	ENSDARG00000101549	Homeobox	ENSDARP00000131321;	493627
Danio_rerio	si:ch211-208f21	ENSDARG00000094177	zf-C2H2	ENSDARP00000125542;	-
Danio_rerio	znf1182	ENSDARG00000100468	zf-C2H2	ENSDARP00000139957;	-
Danio_rerio	dnajc1	ENSDARG00000001940	MYB	ENSDARP00000073973;	553324
Danio_rerio	si:ch211-162i8	ENSDARG00000096041	zf-C2H2	ENSDARP00000149856;ENSDARP00000125158;	100333435
Danio_rerio	ftr97	ENSDARG00000095125	THAP	ENSDARP00000118403;	100332023
Danio_rerio	zbtb2b	ENSDARG00000028086	ZBTB	ENSDARP00000072556;ENSDARP00000072556;	406724
Danio_rerio	pax9	ENSDARG00000053829	PAX	ENSDARP00000070411;ENSDARP00000070415;	30558
Danio_rerio	foxq1b	ENSDARG00000055395	Fork_head	ENSDARP00000113053;ENSDARP00000072217;	405843
Danio_rerio	BX324212.2	ENSDARG00000110372	zf-C2H2	ENSDARP00000155140;	-
Danio_rerio	foxa1	ENSDARG00000102138	Fork_head	ENSDARP00000137654;	30541
Danio_rerio	znf1072	ENSDARG00000096226	zf-C2H2	ENSDARP00000125595;	108183695
Danio_rerio	nfya	ENSDARG00000114231	NF-YA	ENSDARP00000090345;	-
Danio_rerio	znf1124	ENSDARG00000069796	zf-C2H2	ENSDARP00000058718;	100126136
Danio_rerio	tbx21	ENSDARG00000004473	T-box	ENSDARP00000006762;	797797
Danio_rerio	FO904859.1	ENSDARG00000109320	E2F	ENSDARP00000149366;	-
Danio_rerio	sp100	ENSDARG00000102588	SAND	ENSDARP00000138124;	-
Danio_rerio	znf1172	ENSDARG00000091896	zf-C2H2	ENSDARP00000120293;	-
Danio_rerio	CT573263.1	ENSDARG00000112940	zf-C2H2	ENSDARP00000136271;	108184006
Danio_rerio	znf648	ENSDARG00000104823	zf-C2H2	ENSDARP00000132889;	101886793
Danio_rerio	mxi1	ENSDARG00000040884	bHLH	ENSDARP00000059922;ENSDARP00000095521;	30485
Danio_rerio	CR318627.1	ENSDARG00000115866	Homeobox	ENSDARP00000148272;	-
Danio_rerio	zmat3	ENSDARG00000080021	zf-C2H2	ENSDARP00000098269;ENSDARP00000147361;	561535
Danio_rerio	si:ch211-161m3	ENSDARG00000091393	zf-C2H2	ENSDARP00000109281;	100005838
Danio_rerio	si:dkey-7i4	ENSDARG00000106749	zf-C2H2	ENSDARP00000129794;	-
Danio_rerio	znf1028	ENSDARG00000103947	zf-C2H2	ENSDARP00000131311;ENSDARP00000133370;	108182861
Danio_rerio	rfx7a	ENSDARG00000077237	RFX	ENSDARP00000102179;	560368
Danio_rerio	tcf3a	ENSDARG00000005915	bHLH	ENSDARP00000010044;	30310
Danio_rerio	foxa2	ENSDARG00000003411	Fork_head	ENSDARP00000007827;	30126
Danio_rerio	znf653	ENSDARG00000093469	zf-C2H2	ENSDARP00000146899;ENSDARP00000114536;	-
Danio_rerio	hsf1	ENSDARG00000008818	HSF	ENSDARP00000076789;ENSDARP00000121268;	58123
Danio_rerio	arid3c	ENSDARG00000114447	ARID	ENSDARP00000146856;ENSDARP00000137706;	-
Danio_rerio	znf1143	ENSDARG00000096851	zf-C2H2	ENSDARP00000129022;	-
Danio_rerio	BX890539.1	ENSDARG00000101056	zf-C2H2	ENSDARP00000139088;	110437819
Danio_rerio	AL974314.3	ENSDARG00000113729	ETS	ENSDARP00000154839;	-
Danio_rerio	mkrn2	ENSDARG00000007630	zf-CCCH	ENSDARP00000110314;ENSDARP00000016210;ENSDARP00000143949;	170783
Danio_rerio	si:dkeyp-44d3	ENSDARG00000092596	zf-C2H2	ENSDARP00000114290;	-
Danio_rerio	tbx5b	ENSDARG00000092060	T-box	ENSDARP00000107718;ENSDARP00000132001;	100004161
Danio_rerio	znf1000	ENSDARG00000088378	zf-C2H2	ENSDARP00000125608;	-
Danio_rerio	pparab	ENSDARG00000054323	THR-like	ENSDARP00000126384;ENSDARP00000156861;	557714
Danio_rerio	sp1	ENSDARG00000088347	zf-C2H2	ENSDARP00000110200;	324109
Danio_rerio	CU929037.1	ENSDARG00000089607	zf-C2H2	ENSDARP00000097117;	101884037
Danio_rerio	zgc:174263	ENSDARG00000097244	zf-C2H2	ENSDARP00000129199;	569949
Danio_rerio	irx4a	ENSDARG00000035648	Homeobox	ENSDARP00000051692;	402999
Danio_rerio	CR354373.2	ENSDARG00000112133	RHD	ENSDARP00000147260;ENSDARP00000153792;	-
Danio_rerio	si:ch73-386h18	ENSDARG00000073944	Homeobox	ENSDARP00000103045;ENSDARP00000113495;	563768
Danio_rerio	znf1137	ENSDARG00000094017	zf-C2H2	ENSDARP00000125278;	-
Danio_rerio	AL928872.2	ENSDARG00000115171	TF_bZIP	ENSDARP00000154039;ENSDARP00000145325;	-
Danio_rerio	hoxb8b	ENSDARG00000054025	Homeobox	ENSDARP00000070632;	30420
Danio_rerio	pparaa	ENSDARG00000031777	THR-like	ENSDARP00000107246;	563298
Danio_rerio	mybl1	ENSDARG00000030999	MYB	ENSDARP00000121113;ENSDARP00000066654;	558540
Danio_rerio	mkxa	ENSDARG00000075450	Homeobox	ENSDARP00000102484;	799136
Danio_rerio	dbpb	ENSDARG00000116703	TF_bZIP	ENSDARP00000152292;	-
Danio_rerio	si:ch211-209j12	ENSDARG00000100568	zf-C2H2	ENSDARP00000118601;	-
Danio_rerio	vent	ENSDARG00000100483	Homeobox	ENSDARP00000130826;	64810
Danio_rerio	atoh1a	ENSDARG00000055294	bHLH	ENSDARP00000105581;	30303
Danio_rerio	tox4a	ENSDARG00000002031	HMG	ENSDARP00000056543;	559853
Danio_rerio	IKZF2	ENSDARG00000069111	zf-C2H2	ENSDARP00000153057;ENSDARP00000135372;ENSDARP00000091084;ENSDARP00000147611;ENSDARP00000155802;	100150224
Danio_rerio	neurod6b	ENSDARG00000020794	bHLH	ENSDARP00000154261;ENSDARP00000101953;ENSDARP00000088468;	114415
Danio_rerio	scrt1a	ENSDARG00000100821	zf-C2H2	ENSDARP00000139403;	564658
Danio_rerio	znf1116	ENSDARG00000111046	zf-C2H2	ENSDARP00000135693;	-
Danio_rerio	zbtb8b	ENSDARG00000035889	ZBTB	ENSDARP00000094186;ENSDARP00000094186;	550243
Danio_rerio	grhl3	ENSDARG00000078552	CP2	ENSDARP00000097661;ENSDARP00000116930;	794613
Danio_rerio	irx4b	ENSDARG00000036051	Homeobox	ENSDARP00000152204;ENSDARP00000149631;ENSDARP00000052337;ENSDARP00000114928;ENSDARP00000148526;	474318
Danio_rerio	sp9	ENSDARG00000099374	zf-C2H2	ENSDARP00000145264;ENSDARP00000141658;	405896
Danio_rerio	si:dkey-13n23	ENSDARG00000102714	zf-BED	ENSDARP00000131379;	-
Danio_rerio	isl2a	ENSDARG00000003971	Homeobox	ENSDARP00000020636;	30157
Danio_rerio	zic5	ENSDARG00000016022	zf-C2H2	ENSDARP00000024199;	403041
Danio_rerio	znf1146	ENSDARG00000113294	zf-C2H2	ENSDARP00000130081;	108179178
Danio_rerio	znf1127	ENSDARG00000093220	zf-C2H2	ENSDARP00000125258;	-
Danio_rerio	si:dkey-210j14	ENSDARG00000090871	zf-C2H2	ENSDARP00000105855;	-
Danio_rerio	CR626923.3	ENSDARG00000114400	bHLH	ENSDARP00000146215;	-
Danio_rerio	znf1108	ENSDARG00000107177	zf-C2H2	ENSDARP00000137016;	-
Danio_rerio	si:dkey-77f5	ENSDARG00000096941	zf-C2H2	ENSDARP00000150402;ENSDARP00000129455;	100334899
Danio_rerio	sb:cb81	ENSDARG00000040503	zf-CCCH	ENSDARP00000089190;	100334443
Danio_rerio	znf1105	ENSDARG00000104887	zf-C2H2	ENSDARP00000139245;	-
Danio_rerio	si:ch211-202h22	ENSDARG00000078138	zf-LITAF-like	ENSDARP00000122433;ENSDARP00000117757;	559550
Danio_rerio	si:ch211-226f6	ENSDARG00000094038	zf-BED	ENSDARP00000118164;	100333415
Danio_rerio	si:dkey-217d24	ENSDARG00000096428	zf-BED	ENSDARP00000144161;ENSDARP00000126186;	556689
Danio_rerio	znf507	ENSDARG00000052164	zf-C2H2	ENSDARP00000089712;ENSDARP00000133688;	393453
Danio_rerio	zgc:173486	ENSDARG00000103936	zf-C2H2	ENSDARP00000136763;	-
Danio_rerio	si:dkey-16p19	ENSDARG00000092583	zf-C2H2	ENSDARP00000117375;	-
Danio_rerio	znf236	ENSDARG00000095890	zf-C2H2	ENSDARP00000130724;ENSDARP00000124331;	-
Danio_rerio	klf5l	ENSDARG00000018757	zf-C2H2	ENSDARP00000125727;	562670
Danio_rerio	znf1044	ENSDARG00000092080	zf-C2H2	ENSDARP00000125357;	-
Danio_rerio	hmgb3a	ENSDARG00000056725	HMG	ENSDARP00000111817;ENSDARP00000142659;ENSDARP00000109266;	561025
Danio_rerio	BX248092.4	ENSDARG00000115643	T-box	ENSDARP00000145714;	-
Danio_rerio	si:ch211-235i11	ENSDARG00000097839	zf-C2H2	ENSDARP00000127901;	-
Danio_rerio	camta1b	ENSDARG00000007824	CG-1	ENSDARP00000129879;ENSDARP00000046662;	497465
Danio_rerio	nkx2	ENSDARG00000018004	Homeobox	ENSDARP00000016308;	30696
Danio_rerio	mxtx2	ENSDARG00000015906	Homeobox	ENSDARP00000025485;	58078
Danio_rerio	egr2a	ENSDARG00000044098	zf-C2H2	ENSDARP00000111130;ENSDARP00000115255;ENSDARP00000072456;	368241
Danio_rerio	znf687a	ENSDARG00000102774	zf-C2H2	ENSDARP00000141063;ENSDARP00000133103;	562791
Danio_rerio	gtf3aa	ENSDARG00000030267	zf-C2H2	ENSDARP00000124885;ENSDARP00000049330;	445389
Danio_rerio	eomesa	ENSDARG00000006640	T-box	ENSDARP00000007733;ENSDARP00000111994;ENSDARP00000146371;	64603
Danio_rerio	etv5a	ENSDARG00000069763	ETS	ENSDARP00000108566;ENSDARP00000092546;ENSDARP00000156093;	337626
Danio_rerio	hoxa11b	ENSDARG00000007009	Homeobox	ENSDARP00000005174;	30382
Danio_rerio	zgc:110249	ENSDARG00000104985	zf-C2H2	ENSDARP00000131971;ENSDARP00000139634;ENSDARP00000152005;ENSDARP00000138896;ENSDARP00000130794;	103908661
Danio_rerio	foxo3b	ENSDARG00000042904	Fork_head	ENSDARP00000062981;	30296
Danio_rerio	irf2	ENSDARG00000040465	IRF	ENSDARP00000059229;ENSDARP00000130583;	494071
Danio_rerio	znf1160	ENSDARG00000100196	zf-C2H2	ENSDARP00000135495;	-
Danio_rerio	gata1a	ENSDARG00000013477	zf-GATA	ENSDARP00000002330;	30481
Danio_rerio	arid5b	ENSDARG00000037196	ARID	ENSDARP00000054091;	100536827
Danio_rerio	mkxb	ENSDARG00000114182	Homeobox	ENSDARP00000157480;	556167
Danio_rerio	nkx1.2la	ENSDARG00000006350	Homeobox	ENSDARP00000080281;	405755
Danio_rerio	mecom	ENSDARG00000060808	zf-C2H2	ENSDARP00000150541;ENSDARP00000080486;	-
Danio_rerio	dbpa	ENSDARG00000063014	TF_bZIP	ENSDARP00000086140;	565056
Danio_rerio	zgc:113090	ENSDARG00000053260	zf-C2H2	ENSDARP00000069761;	553741
Danio_rerio	znf1178	ENSDARG00000100127	zf-C2H2	ENSDARP00000140586;	103909503
Danio_rerio	si:dkey-156j15	ENSDARG00000109821	zf-C2H2	ENSDARP00000125463;	-
Danio_rerio	pitx1	ENSDARG00000116608	Homeobox	ENSDARP00000145427;ENSDARP00000154079;ENSDARP00000155804;	678598
Danio_rerio	dmrta2	ENSDARG00000039412	DM	ENSDARP00000057589;	474350
Danio_rerio	zgc:113176	ENSDARG00000040487	GTF2I	ENSDARP00000059254;ENSDARP00000127980;	554708
Danio_rerio	foxk2	ENSDARG00000030583	Fork_head	ENSDARP00000045070;	324141
Danio_rerio	si:dkey-228b2	ENSDARG00000099284	THAP	ENSDARP00000135772;	563918
Danio_rerio	CR388055.1	ENSDARG00000104979	THAP	ENSDARP00000133156;	795734
Danio_rerio	lhx9	ENSDARG00000056979	Homeobox	ENSDARP00000143543;ENSDARP00000054806;	550405
Danio_rerio	plag1	ENSDARG00000051926	zf-C2H2	ENSDARP00000144010;ENSDARP00000068130;	561450
Danio_rerio	ubp1	ENSDARG00000018000	CP2	ENSDARP00000100868;ENSDARP00000126205;	100136855
Danio_rerio	hlfb	ENSDARG00000061011	TF_bZIP	ENSDARP00000127301;	557886
Danio_rerio	CT027609.1	ENSDARG00000105058	zf-C2H2	ENSDARP00000141392;	-
Danio_rerio	zgc:174574	ENSDARG00000097281	zf-C2H2	ENSDARP00000129675;ENSDARP00000134940;ENSDARP00000107796;	101882695
Danio_rerio	csdc2a	ENSDARG00000041323	CSD	ENSDARP00000147891;ENSDARP00000060560;	436963
Danio_rerio	CR356223.1	ENSDARG00000093865	zf-C2H2	ENSDARP00000117629;	-
Danio_rerio	si:dkeyp-53e4	ENSDARG00000094558	zf-C2H2	ENSDARP00000125480;ENSDARP00000155879;	-
Danio_rerio	lrrfip1a	ENSDARG00000030012	LRRFIP	ENSDARP00000028695;ENSDARP00000140884;ENSDARP00000135757;ENSDARP00000092350;ENSDARP00000111467;ENSDARP00000125310;ENSDARP00000132482;ENSDARP00000012027;ENSDARP00000139087;ENSDARP00000074141;	407677
Danio_rerio	klf12a	ENSDARG00000015312	zf-C2H2	ENSDARP00000019229;ENSDARP00000151809;	798629
Danio_rerio	noto	ENSDARG00000021201	Homeobox	ENSDARP00000022555;	30260
Danio_rerio	pou4f3	ENSDARG00000006206	Pou	ENSDARP00000124728;	30534
Danio_rerio	esrrb	ENSDARG00000100847	ESR-like	ENSDARP00000145099;	407693
Danio_rerio	foxg1b	ENSDARG00000032705	Fork_head	ENSDARP00000146026;ENSDARP00000020080;	405850
Danio_rerio	her4	ENSDARG00000070770	bHLH	ENSDARP00000094984;	792198
Danio_rerio	BX005041.1	ENSDARG00000109585	zf-C2H2	ENSDARP00000147614;	-
Danio_rerio	AL935300.3	ENSDARG00000098661	zf-C2H2	ENSDARP00000131941;	101885450
Danio_rerio	otx2a	ENSDARG00000030703	TF_Otx	ENSDARP00000013327;	30462
Danio_rerio	si:dkeyp-104f11	ENSDARG00000089158	zf-C2H2	ENSDARP00000127115;	100001080
Danio_rerio	pitx3	ENSDARG00000070069	Homeobox	ENSDARP00000146864;ENSDARP00000139963;ENSDARP00000093314;ENSDARP00000144770;	402974
Danio_rerio	zfhx3	ENSDARG00000103057	Homeobox	ENSDARP00000138913;	100333211
Danio_rerio	lin28a	ENSDARG00000016999	CSD	ENSDARP00000116507;ENSDARP00000150782;ENSDARP00000089741;ENSDARP00000113422;ENSDARP00000148718;ENSDARP00000125674;	394066
Danio_rerio	AL935044.1	ENSDARG00000088051	zf-C2H2	ENSDARP00000147631;	-
Danio_rerio	CU655961.2	ENSDARG00000105073	zf-C2H2	ENSDARP00000150940;ENSDARP00000147113;ENSDARP00000141771;	100148620
Danio_rerio	foxg1d	ENSDARG00000070053	Fork_head	ENSDARP00000100243;	100142648
Danio_rerio	si:ch211-157c3	ENSDARG00000087093	zf-LITAF-like	ENSDARP00000109985;ENSDARP00000126144;ENSDARP00000126137;	561592
Danio_rerio	nfe2l3	ENSDARG00000019810	TF_bZIP	ENSDARP00000146557;ENSDARP00000015027;ENSDARP00000150367;	406512
Danio_rerio	elf2b	ENSDARG00000079626	ETS	ENSDARP00000019238;ENSDARP00000094160;ENSDARP00000154068;	387534
Danio_rerio	si:dkeyp-104f11	ENSDARG00000105306	zf-C2H2	ENSDARP00000123486;ENSDARP00000105758;	798067
Danio_rerio	fezf2	ENSDARG00000070677	zf-C2H2	ENSDARP00000156395;ENSDARP00000094772;	60634
Danio_rerio	CABZ01064859.2	ENSDARG00000101134	zf-C2H2	ENSDARP00000139335;	101886047
Danio_rerio	thap7	ENSDARG00000070704	THAP	ENSDARP00000094862;ENSDARP00000113351;ENSDARP00000150890;	100006965
Danio_rerio	runx2a	ENSDARG00000040261	Runt	ENSDARP00000116368;ENSDARP00000096167;ENSDARP00000149340;	405784
Danio_rerio	znf990	ENSDARG00000078476	zf-C2H2	ENSDARP00000114382;	-
Danio_rerio	znf1112	ENSDARG00000095997	zf-C2H2	ENSDARP00000125119;	110439432
Danio_rerio	foxd5	ENSDARG00000042485	Fork_head	ENSDARP00000062302;	30524
Danio_rerio	CT990561.2	ENSDARG00000104560	THAP	ENSDARP00000139925;	555422
Danio_rerio	neurod4	ENSDARG00000003469	bHLH	ENSDARP00000122926;	266958
Danio_rerio	CABZ01002809.1	ENSDARG00000105078	zf-BED	ENSDARP00000136243;	-
Danio_rerio	si:dkey-23a23	ENSDARG00000088214	zf-C2H2	ENSDARP00000125164;	-
Danio_rerio	si:ch73-299h12	ENSDARG00000102731	zf-C2H2	ENSDARP00000132599;	103908654
Danio_rerio	tbx2b	ENSDARG00000116135	T-box	ENSDARP00000020624;	-
Danio_rerio	glis1a	ENSDARG00000068580	zf-C2H2	ENSDARP00000124282;	-
Danio_rerio	mgaa	ENSDARG00000078784	T-box	ENSDARP00000099539;ENSDARP00000122330;ENSDARP00000136787;ENSDARP00000145285;ENSDARP00000144420;	569620
Danio_rerio	CU856344.1	ENSDARG00000098311	zf-C2H2	ENSDARP00000134419;	-
